id,name,category,price
PROD_00573,Product Husband 570,Electronics,2592.35
PROD_00574,Product Resource 758,Pharma,1458.07
PROD_00575,Product Step 906,Pharma,1350.81
PROD_00576,Product Specific 977,Automotive,3895.94
PROD_00577,Product Throw 963,Aerospace,757.31
PROD_00578,Product Might 515,Textiles,755.98
PROD_00579,Product Three 947,Aerospace,415.07
PROD_00580,Product Nor 796,Pharma,471.72
PROD_00581,Product Might 188,Electronics,2884.5
PROD_00582,Product Decision 470,Aerospace,3462.71
PROD_00583,Product Expert 905,Automotive,2069.85
PROD_00584,Product Much 874,Energy,3234.74
PROD_00585,Product Around 235,Electronics,2092.34
PROD_00586,Product Operation 465,Electronics,1570.21
PROD_00587,Product Stage 544,Automotive,3434.13
PROD_00588,Product Full 987,Electronics,4265.03
PROD_00589,Product But 107,Energy,4999.15
PROD_00590,Product Save 655,Aerospace,2653.26
PROD_00591,Product Entire 582,Aerospace,2164.64
PROD_00592,Product Possible 862,Electronics,1610.67
PROD_00593,Product Want 568,Textiles,911.26
PROD_00594,Product International 283,Energy,1906.67
PROD_00595,Product Treatment 539,Energy,4826.61
PROD_00596,Product Its 801,Automotive,483.1
PROD_00597,Product Local 873,Pharma,2862.08
PROD_00598,Product House 463,Pharma,2727.83
PROD_00599,Product Low 173,Aerospace,320.03
PROD_00600,Product Reason 604,Automotive,801.31
PROD_00601,Product Black 526,Aerospace,4270.6
PROD_00602,Product Safe 705,Aerospace,4906.5
PROD_00603,Product Husband 839,Electronics,1260.54
PROD_00604,Product Owner 582,Textiles,1310.64
PROD_00605,Product Free 199,Electronics,3985.88
PROD_00606,Product Fill 937,Pharma,3482.72
PROD_00607,Product Agent 297,Textiles,4920.4
PROD_00608,Product Challenge 426,Energy,1174.5
PROD_00609,Product Dark 438,Energy,1637.06
PROD_00610,Product Between 811,Pharma,3369.24
PROD_00611,Product Station 740,Pharma,2915.55
PROD_00612,Product Deep 140,Aerospace,198.02
PROD_00613,Product Sort 371,Textiles,4367.73
PROD_00614,Product Sign 584,Automotive,1213.83
PROD_00615,Product Field 569,Energy,4081.39
PROD_00616,Product Create 634,Energy,4866.7
PROD_00617,Product Rich 206,Energy,4845.15
PROD_00618,Product Image 247,Electronics,3807.12
PROD_00619,Product Opportunity 866,Electronics,2252.24
PROD_00620,Product Debate 975,Aerospace,257.39
PROD_00621,Product Position 782,Energy,4610.75
PROD_00622,Product Ready 425,Energy,3325.58
PROD_00623,Product Start 803,Aerospace,2369.47
PROD_00624,Product Remain 888,Electronics,1333.58
PROD_00625,Product Idea 477,Automotive,3492.22
PROD_00626,Product People 579,Textiles,3006.77
PROD_00627,Product Present 516,Textiles,3604.79
PROD_00628,Product Guy 234,Pharma,4451.73
PROD_00629,Product Main 701,Textiles,1972.26
PROD_00630,Product Beyond 938,Textiles,3945.5
PROD_00631,Product Discussion 280,Energy,3207.75
PROD_00632,Product Tax 319,Textiles,4211.79
PROD_00633,Product Watch 314,Energy,239.43
PROD_00634,Product Prove 566,Electronics,4881.56
PROD_00635,Product Protect 218,Textiles,4276.66
PROD_00636,Product Population 857,Textiles,981.43
PROD_00637,Product Tell 493,Aerospace,4494.92
PROD_00638,Product Head 634,Aerospace,3864.74
PROD_00639,Product Majority 285,Textiles,1221.38
PROD_00640,Product Age 273,Energy,2862.51
PROD_00641,Product Answer 160,Aerospace,4059.29
PROD_00642,Product Born 274,Textiles,2756.62
PROD_00643,Product Knowledge 856,Aerospace,1527.05
PROD_00644,Product Officer 503,Electronics,3189.37
PROD_00645,Product Final 745,Aerospace,4780.35
PROD_00646,Product Hand 512,Energy,2682.77
PROD_00647,Product Attorney 439,Energy,4861.11
PROD_00648,Product Process 723,Automotive,4921.65
PROD_00649,Product Child 172,Energy,477.93
PROD_00650,Product Concern 947,Aerospace,1224.29
PROD_00651,Product Sign 851,Electronics,4613.68
PROD_00652,Product Experience 404,Automotive,565.26
PROD_00653,Product Usually 719,Pharma,4978.5
PROD_00654,Product Professor 406,Aerospace,2706.76
PROD_00655,Product Year 454,Textiles,1333.63
PROD_00656,Product Assume 458,Aerospace,169.3
PROD_00657,Product Contain 419,Textiles,924.96
PROD_00658,Product Do 125,Pharma,3456.46
PROD_00659,Product Natural 875,Aerospace,1526.83
PROD_00660,Product Soon 198,Textiles,4665.53
PROD_00661,Product Light 193,Textiles,3651.39
PROD_00662,Product System 833,Aerospace,3781.65
PROD_00663,Product World 886,Pharma,4232.3
PROD_00664,Product North 598,Electronics,360.39
PROD_00665,Product Positive 326,Automotive,2259.1
PROD_00666,Product Research 116,Pharma,4884.65
PROD_00667,Product Current 551,Pharma,4009.43
PROD_00668,Product Another 219,Automotive,3767.88
PROD_00669,Product Degree 140,Textiles,4037.51
PROD_00670,Product Note 789,Textiles,205.24
PROD_00671,Product Business 993,Aerospace,3809.87
PROD_00672,Product Week 126,Aerospace,4175.29
PROD_00673,Product Find 885,Pharma,2152.03
PROD_00674,Product Side 106,Automotive,3649.65
PROD_00675,Product Make 782,Energy,574.3
PROD_00676,Product Including 609,Electronics,2553.93
PROD_00677,Product Yourself 619,Energy,157.2
PROD_00678,Product Thank 929,Automotive,1449.99
PROD_00679,Product Approach 163,Textiles,1714.58
PROD_00680,Product Face 118,Energy,4708.32
PROD_00681,Product Able 555,Textiles,814.84
PROD_00682,Product Painting 488,Energy,2176.13
PROD_00683,Product Individual 500,Textiles,1205.91
PROD_00684,Product Two 734,Pharma,4460.52
PROD_00685,Product Say 634,Aerospace,4806.74
PROD_00686,Product Under 546,Electronics,537.7
PROD_00687,Product Create 432,Aerospace,275.43
PROD_00688,Product Sing 641,Pharma,3964.27
PROD_00689,Product White 430,Pharma,2919.08
PROD_00690,Product Knowledge 828,Pharma,3479.92
PROD_00691,Product Charge 458,Electronics,2239.71
PROD_00692,Product West 608,Energy,925.79
PROD_00693,Product Order 213,Automotive,2261.6
PROD_00694,Product College 836,Energy,4779.58
PROD_00695,Product City 427,Automotive,2088.32
PROD_00696,Product Happy 594,Electronics,2614.79
PROD_00697,Product Statement 581,Electronics,3362.92
PROD_00698,Product Out 540,Energy,1277.51
PROD_00699,Product Step 815,Aerospace,3758.44
PROD_00700,Product Seek 585,Automotive,4421.93
PROD_00701,Product Heavy 169,Textiles,1350.84
PROD_00702,Product Degree 767,Pharma,4710.19
PROD_00703,Product Letter 573,Electronics,1307.6
PROD_00704,Product Last 237,Aerospace,1698.11
PROD_00705,Product Concern 193,Aerospace,2966.61
PROD_00706,Product By 517,Automotive,1342.92
PROD_00707,Product Tough 192,Automotive,188.83
PROD_00708,Product Accept 136,Pharma,3433.24
PROD_00709,Product Shake 347,Textiles,4405.0
PROD_00710,Product Other 480,Aerospace,4608.54
PROD_00711,Product Often 680,Electronics,3374.2
PROD_00712,Product Tough 351,Aerospace,3253.15
PROD_00713,Product Here 716,Aerospace,1273.89
PROD_00714,Product Decision 451,Energy,3961.58
PROD_00715,Product Course 182,Energy,2548.21
PROD_00716,Product Senior 489,Automotive,4599.1
PROD_00717,Product Light 103,Pharma,4620.22
PROD_00718,Product Carry 487,Electronics,235.82
PROD_00719,Product Leg 165,Electronics,2230.31
PROD_00720,Product Suffer 802,Aerospace,418.9
PROD_00721,Product Century 455,Aerospace,2586.1
PROD_00722,Product Subject 169,Textiles,548.67
PROD_00723,Product Amount 727,Automotive,3606.72
PROD_00724,Product Lay 687,Aerospace,2755.62
PROD_00725,Product Industry 432,Automotive,4987.53
PROD_00726,Product Major 494,Electronics,1564.8
PROD_00727,Product Home 117,Aerospace,476.57
PROD_00728,Product Eye 173,Energy,2449.95
PROD_00729,Product Up 471,Electronics,4807.44
PROD_00730,Product Party 934,Textiles,1573.98
PROD_00731,Product Raise 830,Automotive,1985.43
PROD_00732,Product Administration 176,Automotive,1762.86
PROD_00733,Product Himself 391,Automotive,3813.64
PROD_00734,Product Writer 775,Aerospace,1997.25
PROD_00735,Product Participant 199,Energy,4823.28
PROD_00736,Product Modern 792,Electronics,739.12
PROD_00737,Product Difficult 164,Pharma,4091.08
PROD_00738,Product Admit 263,Electronics,862.25
PROD_00739,Product Effect 913,Aerospace,3971.89
PROD_00740,Product Loss 739,Automotive,3973.0
PROD_00741,Product Game 317,Energy,2327.85
PROD_00742,Product Reflect 117,Electronics,3446.07
PROD_00743,Product Effort 139,Automotive,3284.42
PROD_00744,Product Marriage 936,Energy,2987.98
PROD_00745,Product Stage 716,Aerospace,1857.52
PROD_00746,Product Especially 572,Automotive,2393.39
PROD_00747,Product House 572,Pharma,2234.76
PROD_00748,Product Story 859,Aerospace,3483.02
PROD_00749,Product That 745,Pharma,3252.87
PROD_00750,Product Risk 122,Energy,2992.45
PROD_00751,Product Water 415,Pharma,775.71
PROD_00752,Product Ask 590,Automotive,4845.33
PROD_00753,Product Yourself 445,Energy,4953.14
PROD_00754,Product Move 862,Electronics,1045.89
PROD_00755,Product Special 494,Pharma,2963.57
PROD_00756,Product Score 810,Electronics,1047.3
PROD_00757,Product Name 342,Electronics,4679.57
PROD_00758,Product Democrat 624,Pharma,3686.55
PROD_00759,Product Above 469,Automotive,3599.07
PROD_00760,Product Serious 238,Pharma,1686.29
PROD_00761,Product Institution 986,Energy,3561.61
PROD_00762,Product Option 928,Automotive,928.44
PROD_00763,Product Tend 449,Electronics,1370.35
PROD_00764,Product Chair 340,Textiles,3708.42
PROD_00765,Product Organization 251,Pharma,4416.82
PROD_00766,Product Ever 640,Textiles,4298.14
PROD_00767,Product Name 340,Automotive,3699.17
PROD_00768,Product Can 768,Automotive,152.87
PROD_00769,Product Top 537,Electronics,4054.92
PROD_00770,Product Letter 743,Automotive,628.67
PROD_00771,Product Wind 226,Aerospace,3315.53
PROD_00772,Product Very 349,Textiles,784.43
PROD_00773,Product Approach 311,Aerospace,4927.83
PROD_00774,Product Fall 950,Textiles,2399.93
PROD_00775,Product Yes 804,Energy,365.18
PROD_00776,Product Particular 284,Aerospace,4761.51
PROD_00777,Product Risk 316,Aerospace,4357.43
PROD_00778,Product Kind 843,Aerospace,962.01
PROD_00779,Product Method 255,Electronics,4086.66
PROD_00780,Product Church 178,Electronics,2631.14
PROD_00781,Product Past 130,Energy,2791.44
PROD_00782,Product Fire 778,Aerospace,339.27
PROD_00783,Product Central 593,Energy,2892.9
PROD_00784,Product Like 324,Automotive,328.87
PROD_00785,Product Service 768,Electronics,1022.39
PROD_00786,Product President 924,Aerospace,3063.13
PROD_00787,Product Southern 745,Aerospace,3076.1
PROD_00788,Product Become 931,Textiles,4127.48
PROD_00789,Product Where 121,Automotive,187.61
PROD_00790,Product Pattern 876,Energy,850.93
PROD_00791,Product Write 677,Textiles,3319.98
PROD_00792,Product Available 779,Aerospace,2581.68
PROD_00793,Product Laugh 221,Energy,684.11
PROD_00794,Product Whatever 341,Automotive,3845.7
PROD_00795,Product Yourself 759,Energy,2166.12
PROD_00796,Product Truth 655,Automotive,4427.23
PROD_00797,Product Difference 478,Energy,3617.37
PROD_00798,Product Live 108,Pharma,4895.52
PROD_00799,Product Rule 637,Textiles,2481.29
PROD_00800,Product Power 939,Energy,2234.62
PROD_00801,Product Necessary 137,Textiles,2098.49
PROD_00802,Product Statement 606,Energy,352.23
PROD_00803,Product Wrong 386,Pharma,2151.76
PROD_00804,Product Air 379,Automotive,4647.56
PROD_00805,Product Also 771,Pharma,4681.59
PROD_00806,Product Exist 642,Aerospace,4926.6
PROD_00807,Product Someone 838,Textiles,1431.78
PROD_00808,Product Whether 379,Electronics,3483.76
PROD_00809,Product Line 899,Energy,1010.24
PROD_00810,Product Child 891,Textiles,243.48
PROD_00811,Product Ability 248,Energy,298.02
PROD_00812,Product Compare 596,Pharma,1352.67
PROD_00813,Product Room 248,Automotive,4639.99
PROD_00814,Product Shoulder 755,Pharma,2816.67
PROD_00815,Product Nice 665,Electronics,544.13
PROD_00816,Product Write 574,Textiles,2750.32
PROD_00817,Product Note 663,Automotive,4141.71
PROD_00818,Product Onto 294,Aerospace,3398.34
PROD_00819,Product See 872,Electronics,1745.75
PROD_00820,Product Concern 737,Textiles,1849.71
PROD_00821,Product Different 621,Textiles,2141.24
PROD_00822,Product Particular 637,Aerospace,4742.35
PROD_00823,Product Level 379,Electronics,3923.11
PROD_00824,Product Order 954,Pharma,2740.0
PROD_00825,Product Wide 358,Pharma,4819.62
PROD_00826,Product Treatment 432,Automotive,2164.77
PROD_00827,Product Style 680,Automotive,3294.4
PROD_00828,Product Method 276,Textiles,1031.29
PROD_00829,Product Able 366,Pharma,3443.63
PROD_00830,Product Speak 159,Energy,3380.77
PROD_00831,Product Option 173,Textiles,1860.88
PROD_00832,Product Yeah 952,Energy,1951.23
PROD_00833,Product Type 924,Electronics,4766.38
PROD_00834,Product Less 398,Pharma,3333.69
PROD_00835,Product Maybe 498,Pharma,2645.19
PROD_00836,Product American 374,Energy,387.39
PROD_00837,Product Training 810,Energy,4024.21
PROD_00838,Product Authority 829,Pharma,2405.91
PROD_00839,Product Four 150,Textiles,311.94
PROD_00840,Product Region 219,Electronics,1358.5
PROD_00841,Product Concern 114,Automotive,917.09
PROD_00842,Product Walk 319,Aerospace,1763.04
PROD_00843,Product Size 959,Energy,2147.19
PROD_00844,Product First 486,Pharma,2653.0
PROD_00845,Product Rich 974,Pharma,950.76
PROD_00846,Product Consumer 878,Energy,3930.03
PROD_00847,Product Example 470,Electronics,3018.21
PROD_00848,Product Federal 408,Pharma,1150.93
PROD_00849,Product Energy 119,Aerospace,1429.52
PROD_00850,Product Begin 626,Pharma,2715.72
PROD_00851,Product Another 819,Aerospace,3426.61
PROD_00852,Product Wind 837,Electronics,2712.32
PROD_00853,Product Card 607,Pharma,1683.32
PROD_00854,Product Pressure 865,Pharma,2261.83
PROD_00855,Product Painting 635,Automotive,2218.12
PROD_00856,Product Director 318,Textiles,3032.19
PROD_00857,Product Talk 795,Electronics,3213.08
PROD_00858,Product Character 619,Energy,3327.37
PROD_00859,Product Between 339,Aerospace,3953.13
PROD_00860,Product Age 326,Textiles,1840.38
PROD_00861,Product Want 730,Aerospace,4316.63
PROD_00862,Product Difficult 135,Textiles,2395.14
PROD_00863,Product International 533,Textiles,4066.61
PROD_00864,Product Marriage 356,Automotive,1056.35
PROD_00865,Product Read 106,Energy,3563.64
PROD_00866,Product Tonight 567,Electronics,1670.32
PROD_00867,Product Everything 445,Electronics,639.98
PROD_00868,Product Technology 788,Automotive,1112.34
PROD_00869,Product Also 935,Pharma,4334.79
PROD_00870,Product Also 332,Aerospace,537.23
PROD_00871,Product Per 885,Textiles,3653.28
PROD_00872,Product Create 800,Textiles,3528.23
PROD_00873,Product Show 737,Textiles,3507.9
PROD_00874,Product Grow 198,Energy,4899.49
PROD_00875,Product Test 464,Automotive,3750.46
PROD_00876,Product Stand 120,Automotive,2016.98
PROD_00877,Product Reflect 227,Aerospace,338.07
PROD_00878,Product Similar 439,Aerospace,2651.54
PROD_00879,Product Everyone 427,Automotive,1967.46
PROD_00880,Product Choice 273,Automotive,4607.51
PROD_00881,Product Model 147,Textiles,3543.23
PROD_00882,Product Agent 909,Energy,4256.03
PROD_00883,Product Student 742,Pharma,2401.47
PROD_00884,Product Perform 626,Aerospace,2785.28
PROD_00885,Product Myself 528,Automotive,4834.96
PROD_00886,Product Dinner 480,Pharma,758.82
PROD_00887,Product Box 867,Aerospace,529.75
PROD_00888,Product Role 630,Textiles,2023.53
PROD_00889,Product Travel 622,Automotive,2402.54
PROD_00890,Product My 508,Automotive,3741.22
PROD_00891,Product Too 147,Electronics,3924.27
PROD_00892,Product Campaign 658,Electronics,1485.76
PROD_00893,Product Yet 548,Aerospace,2255.13
PROD_00894,Product Offer 362,Electronics,2793.65
PROD_00895,Product Ask 176,Energy,3474.47
PROD_00896,Product Economic 229,Textiles,489.92
PROD_00897,Product Standard 464,Aerospace,4434.65
PROD_00898,Product Family 893,Automotive,3775.35
PROD_00899,Product Cup 704,Pharma,2675.99
PROD_00900,Product All 857,Energy,2845.74
PROD_00901,Product Who 243,Textiles,2133.27
PROD_00902,Product Loss 324,Pharma,1128.63
PROD_00903,Product Book 710,Pharma,2217.59
PROD_00904,Product Five 480,Textiles,3695.48
PROD_00905,Product Test 644,Aerospace,4050.87
PROD_00906,Product Number 511,Aerospace,2733.12
PROD_00907,Product Stay 301,Pharma,4954.9
PROD_00908,Product Oil 583,Automotive,4205.27
PROD_00909,Product Quality 392,Pharma,2358.17
PROD_00910,Product Director 418,Aerospace,4896.42
PROD_00911,Product Upon 557,Automotive,2296.67
PROD_00912,Product Analysis 790,Aerospace,2331.04
PROD_00913,Product Work 306,Electronics,4391.82
PROD_00914,Product Give 766,Energy,2745.65
PROD_00915,Product Skin 552,Electronics,727.44
PROD_00916,Product Food 294,Textiles,2271.79
PROD_00917,Product Hair 205,Aerospace,810.59
PROD_00918,Product Ago 210,Pharma,1837.49
PROD_00919,Product Strategy 916,Automotive,4170.68
PROD_00920,Product Treat 549,Automotive,2986.63
PROD_00921,Product Street 705,Textiles,2315.21
PROD_00922,Product Often 818,Electronics,1428.38
PROD_00923,Product Cause 205,Pharma,4177.29
PROD_00924,Product Window 444,Energy,2713.48
PROD_00925,Product Minute 523,Electronics,1161.22
PROD_00926,Product Public 376,Automotive,839.16
PROD_00927,Product Help 476,Energy,3785.02
PROD_00928,Product Rich 133,Textiles,1287.34
PROD_00929,Product View 617,Textiles,2313.61
PROD_00930,Product Place 875,Pharma,4718.15
PROD_00931,Product Off 836,Energy,1501.4
PROD_00932,Product Table 963,Electronics,1485.44
PROD_00933,Product Security 169,Electronics,4884.99
PROD_00934,Product Industry 901,Aerospace,3024.85
PROD_00935,Product National 597,Energy,3510.67
PROD_00936,Product Home 630,Pharma,2349.64
PROD_00937,Product Once 827,Electronics,438.48
PROD_00938,Product Bill 685,Textiles,3610.94
PROD_00939,Product Physical 775,Textiles,3467.02
PROD_00940,Product Minute 686,Automotive,4131.06
PROD_00941,Product Far 679,Aerospace,1017.74
PROD_00942,Product Move 650,Aerospace,4689.29
PROD_00943,Product Ok 497,Aerospace,3602.03
PROD_00944,Product Response 988,Aerospace,4274.14
PROD_00945,Product Science 605,Energy,2643.34
PROD_00946,Product Strategy 142,Aerospace,4265.83
PROD_00947,Product Firm 598,Aerospace,3432.37
PROD_00948,Product Keep 646,Energy,3181.66
PROD_00949,Product Reality 932,Electronics,2549.38
PROD_00950,Product Leg 846,Energy,2606.61
PROD_00951,Product Evening 340,Aerospace,1292.24
PROD_00952,Product Office 172,Electronics,629.82
PROD_00953,Product Up 875,Automotive,2078.69
PROD_00954,Product Clearly 233,Pharma,126.76
PROD_00955,Product Conference 861,Automotive,500.53
PROD_00956,Product Customer 442,Aerospace,834.49
PROD_00957,Product Congress 823,Textiles,1377.68
PROD_00958,Product Street 504,Textiles,1500.95
PROD_00959,Product Note 358,Pharma,2114.72
PROD_00960,Product Inside 297,Aerospace,3645.83
PROD_00961,Product Environmental 282,Automotive,4684.71
PROD_00962,Product Company 852,Pharma,210.08
PROD_00963,Product Technology 412,Aerospace,1971.58
PROD_00964,Product Good 854,Energy,4336.04
PROD_00965,Product Across 949,Aerospace,1510.93
PROD_00966,Product Floor 993,Energy,4228.13
PROD_00967,Product Involve 944,Electronics,3784.95
PROD_00968,Product Family 483,Energy,1723.07
PROD_00969,Product Main 590,Pharma,986.81
PROD_00970,Product Better 129,Automotive,2712.57
PROD_00971,Product Work 683,Aerospace,831.14
PROD_00972,Product Same 411,Automotive,3342.94
PROD_00973,Product Threat 986,Electronics,4846.51
PROD_00974,Product Sing 985,Automotive,4268.88
PROD_00975,Product School 391,Automotive,3413.37
PROD_00976,Product Station 775,Energy,394.68
PROD_00977,Product Mention 225,Automotive,4560.68
PROD_00978,Product Final 572,Automotive,3334.01
PROD_00979,Product Chair 722,Automotive,2723.66
PROD_00980,Product Impact 987,Pharma,4151.57
PROD_00981,Product High 901,Aerospace,3991.02
PROD_00982,Product Teacher 512,Energy,3872.84
PROD_00983,Product Television 424,Textiles,1192.14
PROD_00984,Product Off 803,Pharma,1245.13
PROD_00985,Product Off 576,Pharma,4223.63
PROD_00986,Product Water 211,Automotive,4683.15
PROD_00987,Product Suddenly 112,Textiles,771.99
PROD_00988,Product Fire 944,Pharma,4004.19
PROD_00989,Product Who 795,Energy,3203.8
PROD_00990,Product Argue 148,Pharma,1982.67
PROD_00991,Product Involve 281,Automotive,835.66
PROD_00992,Product Learn 607,Aerospace,273.77
PROD_00993,Product Student 272,Aerospace,4615.51
PROD_00994,Product Become 806,Electronics,1260.37
PROD_00995,Product While 965,Aerospace,4300.99
PROD_00996,Product Citizen 575,Energy,4393.52
PROD_00997,Product Expect 117,Electronics,2002.88
PROD_00998,Product Hair 416,Electronics,3118.8
PROD_00999,Product Agree 518,Pharma,4929.13
PROD_01000,Product Because 251,Energy,4122.73
PROD_01001,Product Available 673,Pharma,1700.42
PROD_01002,Product Lead 140,Textiles,3173.79
PROD_01003,Product Relate 293,Automotive,3921.82
PROD_01004,Product Always 987,Electronics,285.9
PROD_01005,Product Take 824,Aerospace,2698.14
PROD_01006,Product Black 773,Automotive,4026.16
PROD_01007,Product Close 406,Pharma,3438.91
PROD_01008,Product Such 835,Energy,693.67
PROD_01009,Product Public 140,Aerospace,1979.14
PROD_01010,Product Expect 203,Electronics,2607.68
PROD_01011,Product Score 425,Aerospace,4065.83
PROD_01012,Product To 156,Pharma,693.85
PROD_01013,Product Building 292,Textiles,1347.75
PROD_01014,Product These 929,Textiles,1443.27
PROD_01015,Product Once 200,Pharma,4216.18
PROD_01016,Product Book 226,Energy,768.81
PROD_01017,Product Blood 274,Pharma,652.18
PROD_01018,Product Rock 786,Aerospace,4357.76
PROD_01019,Product It 862,Aerospace,2927.86
PROD_01020,Product Argue 163,Electronics,225.0
PROD_01021,Product Loss 350,Automotive,1054.03
PROD_01022,Product Industry 857,Automotive,3634.02
PROD_01023,Product Could 871,Electronics,1164.7
PROD_01024,Product Sister 691,Aerospace,3440.98
PROD_01025,Product Blood 833,Energy,1642.0
PROD_01026,Product Agency 957,Energy,4480.72
PROD_01027,Product Pattern 389,Automotive,2525.06
PROD_01028,Product Writer 424,Electronics,943.12
PROD_01029,Product Team 202,Aerospace,1417.04
PROD_01030,Product Instead 927,Energy,515.61
PROD_01031,Product Popular 968,Electronics,356.79
PROD_01032,Product Range 878,Electronics,3038.6
PROD_01033,Product While 967,Energy,1763.36
PROD_01034,Product Service 798,Automotive,4823.18
PROD_01035,Product Commercial 100,Pharma,3092.36
PROD_01036,Product Issue 614,Aerospace,1556.16
PROD_01037,Product Similar 778,Automotive,4084.03
PROD_01038,Product Course 976,Aerospace,2747.02
PROD_01039,Product Best 917,Pharma,4667.9
PROD_01040,Product However 985,Automotive,3216.09
PROD_01041,Product Option 960,Electronics,3587.31
PROD_01042,Product Experience 733,Aerospace,1592.87
PROD_01043,Product Manager 823,Electronics,3161.71
PROD_01044,Product Couple 684,Textiles,4725.08
PROD_01045,Product Side 907,Energy,4357.25
PROD_01046,Product After 597,Textiles,1283.62
PROD_01047,Product Close 780,Electronics,3013.48
PROD_01048,Product Anyone 771,Aerospace,4272.81
PROD_01049,Product Hundred 869,Electronics,629.32
PROD_01050,Product Day 382,Automotive,3684.92
PROD_01051,Product Available 933,Textiles,3485.21
PROD_01052,Product Step 153,Electronics,3371.61
PROD_01053,Product Forget 212,Electronics,4701.32
PROD_01054,Product Author 408,Aerospace,4892.58
PROD_01055,Product Support 933,Energy,2656.91
PROD_01056,Product Already 934,Electronics,2091.52
PROD_01057,Product Why 780,Pharma,1964.15
PROD_01058,Product Perhaps 249,Aerospace,3165.4
PROD_01059,Product Case 744,Electronics,3119.16
PROD_01060,Product Fast 292,Aerospace,964.53
PROD_01061,Product Even 606,Automotive,2223.67
PROD_01062,Product Difficult 476,Automotive,3275.79
PROD_01063,Product Court 784,Energy,4868.94
PROD_01064,Product Pay 724,Textiles,740.98
PROD_01065,Product Heavy 753,Aerospace,3544.48
PROD_01066,Product Skin 152,Aerospace,4993.87
PROD_01067,Product Weight 422,Textiles,1818.78
PROD_01068,Product Finish 804,Aerospace,2375.16
PROD_01069,Product Above 833,Electronics,4413.73
PROD_01070,Product Red 535,Textiles,4736.01
PROD_01071,Product Guy 173,Automotive,2373.19
PROD_01072,Product Subject 927,Energy,1622.48
PROD_01073,Product Least 377,Aerospace,192.76
PROD_01074,Product Town 333,Electronics,1805.96
PROD_01075,Product Nice 690,Textiles,739.94
PROD_01076,Product Science 916,Automotive,1315.55
PROD_01077,Product In 865,Automotive,1616.53
PROD_01078,Product Feeling 745,Energy,2327.59
PROD_01079,Product Choose 144,Textiles,3371.47
PROD_01080,Product Page 116,Textiles,2825.12
PROD_01081,Product System 987,Energy,2596.9
PROD_01082,Product Indeed 664,Textiles,4154.55
PROD_01083,Product Size 688,Automotive,4715.44
PROD_01084,Product Candidate 945,Electronics,3587.05
PROD_01085,Product Second 239,Aerospace,790.79
PROD_01086,Product Wish 818,Pharma,1515.68
PROD_01087,Product Million 374,Electronics,793.47
PROD_01088,Product Consumer 868,Electronics,2199.97
PROD_01089,Product Speak 499,Energy,3317.25
PROD_01090,Product Factor 427,Aerospace,397.6
PROD_01091,Product Strong 426,Textiles,3767.51
PROD_01092,Product Song 233,Automotive,1778.02
PROD_01093,Product Lot 653,Pharma,2639.97
PROD_01094,Product Whatever 737,Electronics,2096.61
PROD_01095,Product Station 397,Pharma,4160.35
PROD_01096,Product Certain 866,Energy,2762.77
PROD_01097,Product Summer 823,Textiles,2791.52
PROD_01098,Product Million 389,Textiles,4882.25
PROD_01099,Product Republican 449,Aerospace,3737.51
PROD_01100,Product Detail 408,Energy,3901.59
PROD_01101,Product Author 793,Electronics,4232.76
PROD_01102,Product Network 249,Energy,706.88
PROD_01103,Product Training 509,Energy,2614.82
PROD_01104,Product One 421,Automotive,1191.8
PROD_01105,Product Over 467,Automotive,1040.45
PROD_01106,Product Military 404,Automotive,202.49
PROD_01107,Product Although 752,Automotive,2145.73
PROD_01108,Product Leader 564,Energy,2598.42
PROD_01109,Product Who 301,Automotive,677.62
PROD_01110,Product Anyone 829,Automotive,4557.09
PROD_01111,Product For 151,Energy,1770.14
PROD_01112,Product Example 256,Electronics,3249.06
PROD_01113,Product Improve 509,Pharma,1756.31
PROD_01114,Product Change 636,Electronics,4912.66
PROD_01115,Product Adult 364,Pharma,353.81
PROD_01116,Product Develop 650,Pharma,2241.86
PROD_01117,Product Level 851,Energy,4089.94
PROD_01118,Product Father 180,Energy,4095.34
PROD_01119,Product Word 864,Pharma,3524.57
PROD_01120,Product Field 894,Energy,3875.64
PROD_01121,Product Sign 135,Pharma,4943.43
PROD_01122,Product Health 403,Aerospace,4983.28
PROD_01123,Product May 751,Aerospace,1573.87
PROD_01124,Product Back 991,Aerospace,4911.02
PROD_01125,Product Part 676,Aerospace,4450.1
PROD_01126,Product Probably 243,Aerospace,185.72
PROD_01127,Product Ball 480,Pharma,1668.86
PROD_01128,Product Region 376,Energy,525.63
PROD_01129,Product Least 872,Energy,1132.71
PROD_01130,Product Response 954,Electronics,4050.37
PROD_01131,Product Me 813,Energy,4281.71
PROD_01132,Product Decision 697,Pharma,4528.07
PROD_01133,Product Father 234,Automotive,4214.35
PROD_01134,Product Say 342,Automotive,3157.79
PROD_01135,Product Choose 687,Pharma,3369.28
PROD_01136,Product Tonight 570,Pharma,860.89
PROD_01137,Product Produce 714,Textiles,3732.97
PROD_01138,Product Back 103,Pharma,3114.13
PROD_01139,Product Environmental 428,Aerospace,1771.29
PROD_01140,Product Check 681,Pharma,4864.95
PROD_01141,Product Benefit 644,Aerospace,3402.49
PROD_01142,Product Bit 827,Pharma,429.03
PROD_01143,Product Family 544,Automotive,2777.02
PROD_01144,Product Ago 951,Automotive,2580.58
PROD_01145,Product Major 165,Electronics,4987.83
